id,x,y,z
15863,465254.39,2791927.75,16.56
15864,465265.63,2791943.35,17.68
15865,465307.21,2791985.36,18.22
15866,465242.62,2791907.54,15.66
15867,465289.52,2791961.03,19.27
15868,465325.28,2791996.56,15.83
15869,465278.16,2791928.06,16.76
15870,465292.9,2791942.21,17.99
15871,465314.18,2791960.87,17.1
15872,465344.83,2791988.52,16.83
15873,465269.13,2791905.71,12.85
15874,465336.21,2791972.3,17.13
15875,465294.91,2791922.97,16.89
15876,465286.16,2791906.42,15.53
15877,465310.78,2791931.39,17.13
15878,465363.36,2791986.04,16.66
15879,465334.2,2791953.71,16.27
15880,465334.38,2791933.93,16.72
15881,465305.38,2791894.34,13.02
15882,465363.06,2791960.39,17.41
15883,465357.65,2791943.35,17.09
15884,465328.36,2791908.69,16.26
15885,465389.6,2791975.86,16.44
15886,465322.42,2791890.93,13.77
15887,465354.35,2791925.19,18.03
15888,465375.81,2791949.13,16.25
15889,465409.24,2791978.38,18.61
15890,465350.54,2791908.32,16.67
15891,465394.17,2791954.9,16.88
15892,465371.66,2791926.11,16.09
15893,465342.1,2791888.96,12.52
15894,465362.73,2791896.43,15.31
15895,465424.79,2791960.98,18.68
15896,465439.11,2791971.68,16.36
15897,465401.43,2791926.67,16.82
15898,465417.62,2791936.58,16.35
15899,465371.06,2791881.09,12.1
15900,465384.76,2791894.89,15.54
15901,465395.84,2791909.18,16.25
15902,465436.84,2791947.86,17.31
15903,465458.77,2791966.7,18.1
15904,465416.2,2791905.79,16.06
15905,465396.03,2791880.03,12.72
15906,465442.98,2791931.13,17.12
15907,465435.29,2791915.82,15.61
15908,465460.53,2791937.72,18.73
15909,465483.47,2791960.41,17.52
15910,465414.83,2791878.54,12.27
15911,465442.89,2791898.84,15.2
15912,465478.57,2791937.04,17.1
15913,465458.03,2791907.98,15.7
15914,465507.12,2791959.04,15.69
15915,465475.25,2791917.66,16.39
15916,465434.59,2791870.32,12.96
15917,465449.81,2791881.11,14.95
15918,465493.8,2791923.97,15.69
15919,465506.55,2791938.67,17.24
15920,465473.08,2791895.47,15.03
15921,465528.12,2791947.81,19.85
15922,465462.26,2791864.68,11.87
15923,465546.49,2791954.44,15.16
15924,465485.86,2791882.28,13.93
15925,465525.19,2791926.72,16.73
15926,465502.11,2791897.19,14.8
15927,465483.02,2791865.44,12.11
15928,465529.43,2791909.51,15.91
15929,465506.75,2791875.63,14.09
15930,465569.93,2791943.72,16.67
15931,465523.73,2791892.85,14.71
15932,465546.86,2791913.21,16.2
15933,465560.24,2791929.35,16.59
15934,465508.42,2791856.51,11.56
15935,465527.24,2791875.77,13.9
15936,465547.25,2791895.93,14.77
15937,465566.34,2791911.1,15.55
15938,465581.79,2791930.4,17.58
15939,465604.56,2791946.54,16.79
15940,465528.92,2791857.08,12.5
15941,465547.07,2791877.15,14.53
15942,465584.75,2791911.85,16.98
15943,465569.62,2791878.48,14.77
15944,465581.48,2791894.94,15.37
15945,465608.24,2791923.02,18.23
15946,465603.12,2791903.37,15.51
15947,465632.52,2791934.31,17.34
15948,465563.54,2791853.31,11.23
15949,465598.82,2791882.93,14.61
15950,465625.22,2791912.28,16.86
15951,465655.44,2791939.71,17.48
15952,465591.25,2791865.34,14.97
15953,465579.78,2791844.1,11.09
15954,465623,2791893.83,16.29
15955,465653.83,2791921.79,19.02
15956,465673.65,2791937.44,22.39
15957,465597.96,2791849.62,13.69
15958,465610.05,2791862.32,14.8
15959,465624.14,2791876.48,15.22
15960,465646.38,2791905.89,17.11
15961,465663.54,2791907.48,18.07
15962,465677.06,2791920,19.46
15963,465641.58,2791874.46,15.4
15964,465652.48,2791889.91,16.29
15965,465694.04,2791932.88,17.91
15966,465611.61,2791839.19,11.02
15967,465633.01,2791852.99,14.54
15968,465671.1,2791886.77,16.74
15969,465684.04,2791898.24,17.63
15970,465628.35,2791835.15,11.91
15971,465652.38,2791856.1,14.83
15972,465719.08,2791927.11,18.89
15973,465669.15,2791869.28,15.62
15974,465700.63,2791906.45,18.53
15975,465646.1,2791838.3,12.36
15976,465687.81,2791878.01,16.36
15977,465667.77,2791843,13.82
15978,465718.14,2791896.44,17.73
15979,465738.47,2791919.35,20.8
15980,465683.62,2791857.08,15.32
15981,465753.06,2791928.24,18.7
15982,465660.38,2791826.87,10.63
15983,465710.1,2791879.01,16.57
15984,465735.31,2791902.53,18.74
15985,465702.14,2791860.86,15.37
15986,465693.01,2791841.37,14.4
15987,465754.09,2791906.88,19.61
15988,465681.49,2791827.33,10.96
15989,465720.45,2791862.4,15.7
15990,465773.62,2791923.83,16.73
15991,465736.63,2791875.03,16.66
15992,465750.85,2791888.41,17.92
15993,465791.87,2791924.98,16.64
15994,465699.91,2791824.88,11.87
15995,465717.65,2791838.7,14.39
15996,465777.66,2791904.43,19.01
15997,465744.7,2791860.01,16.01
15998,465734.58,2791845.79,15.37
15999,465761.49,2791871.46,17.25
16000,465795.2,2791906.22,20.32
16001,465808.3,2791919.78,20.58
16002,465717.5,2791820.14,10.65
16003,465775.73,2791882.71,18.07
16004,465735.62,2791826.46,12.12
16005,465762.81,2791853.15,15.6
16006,465792.7,2791887.54,18.31
16007,465828.74,2791921.24,19.47
16008,465754.48,2791837.92,14.12
16009,465780.47,2791865.39,16.47
16010,465811.72,2791898.43,19.5
16011,465752.94,2791820.19,10.3
16012,465799.6,2791869.87,16.14
16013,465779.32,2791840.77,14.16
16014,465793.57,2791853.23,13.27
16015,465816,2791880.78,17.99
16016,465850.33,2791916.04,17.34
16017,465831.45,2791891.91,19.25
16018,465772.84,2791820.57,11.42
16019,465816.03,2791862.33,16.37
16020,465795.07,2791830.77,12.63
16021,465834.18,2791867.3,17.42
16022,465855.94,2791894.55,19.55
16023,465815.2,2791844.12,13.03
16024,465847.2,2791879.27,18.27
16025,465884.26,2791917.21,17.61
16026,465791.54,2791813.85,10.46
16027,465872.87,2791900.29,20.36
16028,465810.87,2791820,11.45
16029,465835.19,2791849.52,13.87
16030,465864.58,2791879.72,18.55
16031,465901.64,2791917.21,18.65
16032,465860.98,2791860.34,17
16033,465894.36,2791897.26,19.72
16034,465853.34,2791844.78,14.98
16035,465883.94,2791880.88,19.05
16036,465843.37,2791828.65,14.77
16037,465922.75,2791914.87,20.79
16038,465834.63,2791813.1,12.29
16039,465881.78,2791861.23,18.02
16040,465871.82,2791844.25,15.63
16041,465897.48,2791870.53,19.02
16042,465916.51,2791889.9,20.5
16043,465940.8,2791908.16,18.55
16044,465855.1,2791813.28,10.54
16045,465869.99,2791825.53,14.51
16046,465890.29,2791844.63,16.11
16047,465915.95,2791872.76,19.32
16048,465932.8,2791884.13,20.27
16049,465889.5,2791825.95,14.86
16050,465907.4,2791848.89,18.63
16051,465950.5,2791890.79,21.37
16052,465880.6,2791808.7,11.43
16053,465932.49,2791862.45,19.28
16054,465968.63,2791903.81,18.95
16055,465909.48,2791830.15,14.59
16056,465923.74,2791843.53,19.28
16057,465900.15,2791807.98,11.36
16058,465951.89,2791867.64,19.39
16059,465964.26,2791879.61,19.88
16060,465988.66,2791899.19,16.74
16061,465925.97,2791824.59,18.7
16062,465950.26,2791848.42,19.48
16063,465917.22,2791806.93,10.78
16064,465969.29,2791857.65,19.67
16065,465985.4,2791875.81,19.31
16066,465952.95,2791831.6,19.1
16067,465935.23,2791805.57,10.38
16068,466016.48,2791893.36,18.39
16069,465953.56,2791813.79,18.09
16070,466007.5,2791875.65,20.22
16071,465970,2791825.97,19.42
16072,465987.91,2791845.88,19.58
16073,466002.65,2791858.69,19.59
16074,466038.92,2791890.3,21.07
16075,465957.75,2791797.28,10.23
16076,466019.87,2791856.07,20.07
16077,465995.47,2791823.64,19.96
16078,466009.37,2791840.39,19.72
16079,466036.46,2791870.68,20.83
16080,466054.74,2791884.07,18.72
16081,465978.83,2791799.32,11.1
16082,466048.97,2791857.18,20.14
16083,466072.75,2791879.47,21.69
16084,465997.02,2791790.58,9.53
16085,466010.97,2791804.32,19.11
16086,466022.32,2791817.53,19.86
16087,466066.38,2791859.1,20.88
16088,466038.13,2791826.22,19.47
16089,466052.85,2791839.77,20.06
16090,466020.58,2791788.51,14.52
16091,466084.62,2791860.27,20.75
16092,466099.61,2791874.95,19.16
16093,466033.56,2791800.48,18.53
16094,466053.91,2791818.81,18.27
16095,466075.94,2791843.88,20.22
16096,466071.95,2791826.91,19.51
16097,466039.32,2791782.25,15.66
16098,466096.03,2791844.07,19.96
16099,466063.15,2791801.13,18.12
16100,466126.76,2791868.67,16.77
16101,466084.62,2791812.31,18.19
16102,466101.5,2791826.22,19.02
16103,466115.75,2791841.57,19.37
16104,466063.06,2791780.36,15.33
16105,466076.89,2791790.78,17.35
16106,466099.21,2791802.43,17.17
16107,466079.29,2791773.49,11.32
16108,466113.87,2791812.58,18.09
16109,466125.01,2791825.44,18.67
16110,466138.94,2791839.12,19.28
16111,466161.14,2791862.04,18.06
16112,466094.14,2791783.73,15.43
16113,466118.45,2791795.64,16.14
16114,466132.37,2791806.06,17.53
16115,466159.63,2791840.93,19.54
16116,466102.85,2791766.42,10.42
16117,466181.11,2791854.43,20.44
16118,466117.88,2791777.96,13.62
16119,466155.69,2791822.5,18.68
16120,466136.37,2791788.29,15.73
16121,466150.52,2791800.54,16.53
16122,466202.85,2791851.68,19.07
16123,466123.58,2791761.26,10.82
16124,466175.73,2791821.48,18.49
16125,466190.12,2791833.6,19.35
16126,466139.91,2791771.14,12.45
16127,466162.17,2791783.27,14.75
16128,466176.55,2791798.8,16.59
16129,466193.35,2791809.44,18
16130,466209.13,2791826.22,18.24
16131,466150.38,2791755.25,9.52
16132,466224.41,2791836.34,19.55
16133,466168.67,2791765.92,12.43
16134,466180.1,2791779.75,14.79
16135,466198.85,2791791.14,16.07
16136,466212.21,2791809.24,17.92
16137,466248.66,2791837.06,18.59
16138,466177.36,2791750.06,10.09
16139,466190.21,2791762.24,12.56
16140,466224.29,2791794.93,16.74
16141,466237.84,2791815.27,17.66
16142,466207.53,2791773.81,13.9
16143,466267.47,2791833.95,18.03
16144,466229.96,2791777.74,15.04
16145,466198.76,2791743.3,9.43
16146,466249.83,2791796.47,17.41
16147,466222.03,2791756.24,12.08
16148,466279.82,2791818.56,18.3
16149,466248.89,2791779.06,15.81
16150,466269.37,2791803.71,17.11
16151,466216.43,2791738.82,9.6
16152,466242.22,2791760.98,12.9
16153,466267.92,2791785.95,16.52
16154,466299.94,2791817.55,17.7
16155,466233.61,2791742,10.68
16156,466287.15,2791801.25,17.35
16157,466263.33,2791766.43,13.36
16158,466284.19,2791779.56,14.69
16159,466325.75,2791823.27,18.26
16160,466250.3,2791731.15,9.67
16161,466261.93,2791744.84,11.79
16162,466312.37,2791797.41,17.4
16163,466302.36,2791776.39,15.53
16164,466342.35,2791818.11,18.03
16165,466291.92,2791762.51,13.21
16166,466323.22,2791784.23,16.65
16167,466274.51,2791729.65,10.33
16168,466288.01,2791740.35,12.2
16169,466340.78,2791796.91,17.15
16170,466305.47,2791752.18,12.93
16171,466317.76,2791765.83,14.49
16172,466365.39,2791816.04,17.06
16173,466339.12,2791763.3,14.52
16174,466303.56,2791722.95,9.59
16175,466316.88,2791734.62,12.23
16176,466327.44,2791749.95,13.31
16177,466353.02,2791776.26,15.69
16178,466373.52,2791798.06,17.23
16179,466386.99,2791811.52,19.48
16180,466370.09,2791779.33,16.11
16181,466323.01,2791716.28,10.5
16182,466336.46,2791731.42,12.21
16183,466347.47,2791746.46,13.36
16184,466364.79,2791760.2,13.84
16185,466399.81,2791794.81,17.52
16186,466383.1,2791761.76,14.61
16187,466396.49,2791776.81,16.78
16188,466344.27,2791715.73,10.56
16189,466359.68,2791731.73,12.49
16190,466374.24,2791743.87,13.34
16191,466418.8,2791789.48,18.15
16192,466390.18,2791737,13.05
16193,466400.63,2791751.84,14.32
16194,466412.02,2791765.03,15.88
16195,466440.8,2791794.24,18.1
16196,466367.77,2791710.81,10.62
16197,466383.52,2791721,12.57
16198,466424.12,2791751.81,15
16199,466435.14,2791766.94,17.28
16200,466410.76,2791735.7,12.91
16201,466467.67,2791796.61,18.07
16202,466403.4,2791720.29,12.39
16203,466452.56,2791772.04,18.1
16204,466396.66,2791704.45,10.01
16205,466427.87,2791734.65,13.62
16206,466468.82,2791779.22,18.43
16207,466442.46,2791748.15,15.42
16208,466421.47,2791714.74,12.39
16209,466463.85,2791757.89,16.37
16210,466493.48,2791792.67,18.26
16211,466440.03,2791716.95,13.2
16212,466452.13,2791732.43,14.08
16213,466482.6,2791768.45,17.99
16214,466432.29,2791700.65,10.39
16215,466472.12,2791740.28,15.27
16216,466518.84,2791789.24,18.06
16217,466489.61,2791751.75,16.27
16218,466459.42,2791715.58,13.09
16219,466506.59,2791762.43,17.78
16220,466452.13,2791699.55,10.43
16221,466482.66,2791726.27,13.79
16222,466541.78,2791789.5,17.42
16223,466500.25,2791737.49,15.44
16224,466529.23,2791764.57,17.97
16225,466471.19,2791695.16,11.33
16226,466485.2,2791708.63,12.35
16227,466517.65,2791746.14,15.81
16228,466501.35,2791720.11,13.71
16229,466548.73,2791770.6,17.79
16230,466563.68,2791783.37,15.52
16231,466519.8,2791728.31,14.67
16232,466543.51,2791753.8,17.08
16233,466497.09,2791696.36,10.03
16234,466536.02,2791736.78,15.56
16235,466514.56,2791703.64,12.11
16236,466575.68,2791767.52,15.85
16237,466593.92,2791787.32,15.4
16238,466528.78,2791713.86,13.15
16239,466558.15,2791744.73,15.67
16240,466612.53,2791791.72,18.48
16241,466545.51,2791718.18,13.85
16242,466530.86,2791696.7,11.05
16243,466588.39,2791755.78,15.96
16244,466609.64,2791774.92,17.18
16245,466568.37,2791729.56,15.09
16246,466548.64,2791700.57,12.75
16247,466563.03,2791712.69,13.6
16248,466634.21,2791790.85,18.54
16249,466586.41,2791729.81,15.61
16250,466614.3,2791758.02,15.86
16251,466580.19,2791713.48,14.03
16252,466567.57,2791696.06,10.8
16253,466615.56,2791738.13,16.01
16254,466632.57,2791761.28,15.59
16255,466647.35,2791774.28,19.94
16256,466660.03,2791787.3,18.72
16257,466602.69,2791716.29,14.46
16258,466584.58,2791692.36,11.97
16259,466619.47,2791720.38,15.6
16260,466648.74,2791754.45,17.6
16261,466602.67,2791696.39,10.62
16262,466675.3,2791777.66,20.18
16263,466638.91,2791728.41,15.85
16264,466665.37,2791750.81,18.28
16265,466692.92,2791781.87,18.94
16266,466624.18,2791701.46,11.5
16267,466659.02,2791732.82,18.04
16268,466683.46,2791761.3,19.7
16269,466642.73,2791710.24,15.49
16270,466640.92,2791693.16,9.54
16271,466659.03,2791715.57,16.73
16272,466689.76,2791745.48,18.61
16273,466701.98,2791759.3,19.87
16274,466723.56,2791778.98,19.38
16275,466678.75,2791722.57,17.95
16276,466740.67,2791783.73,19.99
16277,466659.75,2791694.62,11.46
16278,466675.99,2791705.47,16.29
16279,466702.52,2791728.82,18.5
16280,466714.64,2791741.54,18.68
16281,466693.89,2791712.86,17.64
16282,466731.28,2791753.2,19.51
16283,466758.6,2791778.73,20.13
16284,466778.41,2791790.11,19.29
16285,466689.38,2791690.77,11.3
16286,466718.68,2791717.02,18.28
16287,466734.03,2791735.56,18.57
16288,466707.19,2791700.79,15.93
16289,466759.62,2791752.98,19.87
16290,466750.96,2791737.7,18.42
16291,466778.11,2791770.05,19.78
16292,466805.21,2791786.39,19.74
16293,466723.49,2791690.74,13.38
16294,466734.55,2791705.46,17.29
16295,466750.58,2791719.53,18.17
16296,466773.48,2791734.97,18.71
16297,466803.7,2791763.07,20.37
16298,466826.98,2791790.19,19.56
16299,466791.2,2791742.46,20.09
16300,466818.62,2791771.82,19.1
16301,466745.92,2791689.56,15.82
16302,466764.94,2791707.37,16.52
16303,466780.21,2791718.67,18.5
16304,466845.28,2791785.77,19.39
16305,466764.1,2791689.37,13.44
16306,466802.19,2791727.83,18.86
16307,466814.76,2791742.71,20.4
16308,466834.12,2791762.94,19.81
16309,466782.09,2791692.39,14.61
16310,466795.54,2791705.79,17.49
16311,466866.19,2791779.36,19.15
16312,466823.54,2791724.84,19.21
16313,466856.35,2791764.01,19.99
16314,466884,2791783.48,18.68
16315,466804.61,2791690.87,12.04
16316,466840.7,2791734.78,20.23
16317,466818.68,2791703.56,16.85
16318,466884.86,2791764.13,19.66
16319,466850.78,2791720.86,19.28
16320,466869.37,2791739.14,20.32
16321,466837.87,2791690.29,12.66
16322,466849.69,2791703.15,17.33
16323,466903.77,2791761.56,19.22
16324,466914.85,2791776.51,18.46
16325,466893.86,2791747.63,20.54
16326,466866.63,2791708.59,18.71
16327,466884.61,2791717.71,19.04
16328,466912.17,2791746.37,19.72
16329,466927.53,2791762.65,18.91
16330,466940.18,2791780.03,18.82
16331,466863.52,2791689.42,12.56
16332,466961.94,2791787.62,18.75
16333,466883.76,2791697.28,16.17
16334,466903.38,2791715.44,19
16335,466950.99,2791766.51,19.17
16336,466942.1,2791748.97,19.57
16337,466931.43,2791733.13,20
16338,466920.37,2791714.09,18.99
16339,466993.73,2791789.98,18.26
16340,466911.93,2791699.22,16.51
16341,466974.21,2791767.14,19.1
16342,466967.61,2791749.18,19.49
16343,466946.87,2791723.11,18.82
16344,466938.82,2791699.44,15.27
16345,466965.27,2791723.34,18.77
16346,466987.9,2791753.74,19.49
16347,467004.84,2791766.49,19.26
16348,466958.57,2791706.79,16.9
16349,467031.81,2791783.43,18.48
16350,467006.31,2791747.42,19.31
16351,466985.9,2791720.88,18.24
16352,467031.07,2791765.75,18.67
16353,466977.26,2791701.53,15.95
16354,467061.69,2791789.08,18.08
16355,467007.59,2791727.15,18.71
16356,467023.69,2791743.99,18.39
16357,467050.17,2791774.26,19.21
16358,466995.29,2791700.04,14.09
16359,467027.24,2791723.47,19.08
16360,467079.04,2791780.23,19.18
16361,467052.49,2791747.81,18.28
16362,467066.07,2791759.46,18.94
16363,467043.27,2791732.2,18.89
16364,467024.21,2791701.12,14.73
16365,467066.17,2791735.93,18.59
16366,467085.38,2791757.84,19.06
16367,467104.45,2791781.88,18.45
16368,467048.09,2791704.27,14.71
16369,467106.04,2791762.41,19.2
16370,467090.08,2791736.11,18.89
16371,467124.56,2791773.34,17.97
16372,467143.02,2791788.21,17.59
16373,467068.86,2791705.5,14.2
16374,467082.11,2791720.02,19.16
16375,467111.89,2791746.19,18.44
16376,467126.32,2791755.94,18.64
16377,467100.86,2791722.07,19.23
16378,467141.29,2791768.69,17.96
16379,467167.47,2791786.1,17.26
16380,467095.31,2791701.48,14.93
16381,467144.19,2791746.46,18.3
16382,467162.09,2791765.18,17.56
16383,467121.32,2791719.46,20.16
16384,467134.88,2791730.7,18.86
16385,467188.32,2791787.06,17.89
16386,467179.19,2791770.85,18.17
16387,467119.44,2791700.71,16.16
16388,467162.05,2791747.05,18.25
16389,467136.94,2791703.62,16.7
16390,467154.75,2791721.22,19.08
16391,467179.48,2791750.58,18.64
16392,467204.87,2791771.98,18.44
16393,467176.88,2791720.15,19.01
16394,467188.91,2791733.69,19.37
16395,467205.52,2791751.97,18.68
16396,467220.56,2791765.27,17.56
16397,467234.33,2791778.52,16.75
16398,467169.49,2791704.58,17.91
16399,467208.16,2791726.68,19.17
16400,467222.26,2791742.86,18.63
16401,467253.59,2791777.88,17.97
16402,467243.29,2791757.8,18.57
16403,467193.48,2791698.91,14.17
16404,467276.47,2791782.52,18.9
16405,467211.79,2791700.94,18.08
16406,467223.08,2791716.09,19.19
16407,467273.87,2791765.03,18.14
16408,467249.11,2791731.38,18.73
16409,467266.2,2791749.69,18.59
16410,467292.04,2791770.4,17.57
16411,467234.61,2791701.16,16.82
16412,467307.74,2791777.5,17.18
16413,467271.5,2791730.29,18.44
16414,467287.5,2791751.68,18.33
16415,467252.59,2791706.6,19.39
16416,467325.64,2791782.58,18.03
16417,467289.36,2791733.44,18.46
16418,467316.25,2791761.45,17.96
16419,467284.21,2791713.61,19.35
16420,467274.13,2791699.71,17.16
16421,467335.55,2791762.14,19.01
